kps 0.3
kis 0.7

kpp 30
kip 120
kdp 0.5

pitch set point, pitch, speed set point, speed, filtered speed
0.55, 1.12, 3.00, 6.00, 6.58
0.53, 1.12, 3.00, 7.00, 6.59
0.52, 1.10, 3.00, 7.00, 6.60
0.51, 1.11, 3.00, 6.50, 6.62
0.49, 1.11, 3.00, 4.50, 6.62
0.48, 1.04, 3.00, 9.00, 6.62
0.47, 1.03, 3.00, 6.50, 6.63
0.46, 1.05, 3.00, 7.00, 6.64
0.44, 1.03, 3.00, 6.50, 6.65
0.43, 1.03, 3.00, 7.00, 6.66
0.42, 1.03, 3.00, 5.00, 6.67
0.41, 1.00, 3.00, 8.00, 6.67
0.40, 1.00, 3.00, 5.50, 6.67
0.39, 0.91, 3.00, 8.00, 6.67
0.37, 0.91, 3.00, 7.00, 6.68
0.36, 0.88, 3.00, 7.00, 6.69
0.35, 0.91, 3.00, 6.50, 6.70
0.34, 0.91, 3.00, 4.50, 6.70
0.33, 0.88, 3.00, 9.00, 6.70
0.32, 0.88, 3.00, 5.00, 6.70
0.30, 0.80, 3.00, 9.00, 6.70
0.29, 0.77, 3.00, 6.00, 6.71
0.28, 0.74, 3.00, 7.00, 6.72
0.27, 0.77, 3.00, 7.00, 6.73
0.25, 0.77, 3.00, 4.50, 6.73
0.24, 0.73, 3.00, 9.50, 6.73
0.23, 0.72, 3.00, 6.50, 6.74
0.22, 0.64, 3.00, 6.50, 6.75
0.20, 0.67, 3.00, 7.00, 6.76
0.19, 0.58, 3.00, 7.00, 6.77
0.18, 0.60, 3.00, 7.00, 6.78
0.17, 0.60, 3.00, 4.50, 6.78
0.16, 0.54, 3.00, 9.00, 6.78
0.14, 0.60, 3.00, 7.00, 6.78
0.13, 0.52, 3.00, 6.50, 6.79
0.12, 0.54, 3.00, 7.50, 6.80
0.10, 0.48, 3.00, 7.00, 6.81
0.09, 0.48, 3.00, 4.50, 6.82
0.08, 0.44, 3.00, 9.00, 6.82
0.07, 0.44, 3.00, 5.00, 6.82
0.06, 0.42, 3.00, 9.00, 6.82
0.04, 0.43, 3.00, 7.50, 6.83
0.03, 0.37, 3.00, 7.50, 6.85
0.01, 0.33, 3.00, 6.50, 6.87
-0.00, 0.33, 3.00, 5.50, 6.88
-0.02, 0.18, 3.00, 8.50, 6.89
-0.03, 0.15, 3.00, 7.50, 6.90
-0.05, 0.07, 3.00, 7.00, 6.92
-0.06, 0.04, 3.00, 7.00, 6.94
-0.08, -0.07, 3.00, 7.00, 6.96
-0.10, -0.09, 3.00, 7.00, 6.97
-0.11, -0.09, 3.00, 5.00, 6.98
-0.12, -0.18, 3.00, 9.50, 6.98
-0.14, -0.18, 3.00, 7.00, 6.99
-0.15, -0.23, 3.00, 7.00, 7.01
-0.17, -0.25, 3.00, 7.50, 7.02
-0.18, -0.33, 3.00, 7.50, 7.03
-0.20, -0.33, 3.00, 4.50, 7.05
-0.21, -0.39, 3.00, 9.00, 7.05
-0.22, -0.39, 3.00, 6.00, 7.05
-0.23, -0.43, 3.00, 8.50, 7.06
-0.25, -0.53, 3.00, 7.50, 7.07
-0.27, -0.58, 3.00, 7.50, 7.08
-0.28, -0.70, 3.00, 7.00, 7.10
-0.30, -0.70, 3.00, 5.00, 7.11
-0.31, -0.82, 3.00, 9.00, 7.11
-0.32, -0.82, 3.00, 5.50, 7.11
-0.33, -0.91, 3.00, 9.00, 7.12
-0.35, -0.93, 3.00, 7.50, 7.13
-0.36, -0.99, 3.00, 7.00, 7.14
-0.38, -1.04, 3.00, 7.50, 7.15
-0.39, -1.04, 3.00, 5.50, 7.16
-0.41, -1.11, 3.00, 9.00, 7.17
-0.42, -1.23, 3.00, 7.50, 7.18
-0.44, -1.28, 3.00, 7.00, 7.19
-0.45, -1.33, 3.00, 7.50, 7.20
-0.47, -1.42, 3.00, 7.50, 7.21
-0.48, -1.49, 3.00, 7.00, 7.23
-0.50, -1.49, 3.00, 5.00, 7.23
-0.51, -1.62, 3.00, 9.00, 7.23
-0.52, -1.71, 3.00, 6.50, 7.23
-0.53, -1.77, 3.00, 7.00, 7.23
-0.54, -1.80, 3.00, 7.00, 7.22
-0.55, -1.86, 3.00, 7.00, 7.22
-0.56, -1.86, 3.00, 5.50, 7.21
-0.57, -1.99, 3.00, 9.00, 7.19
-0.58, -1.99, 3.00, 5.00, 7.18
-0.58, -2.11, 3.00, 9.00, 7.17
-0.59, -2.22, 3.00, 7.00, 7.16
-0.60, -2.30, 3.00, 6.50, 7.16
-0.61, -2.37, 3.00, 7.00, 7.15
-0.62, -2.37, 3.00, 5.00, 7.14
-0.63, -2.61, 3.00, 8.50, 7.12
-0.63, -2.72, 3.00, 7.00, 7.10
-0.64, -2.77, 3.00, 6.50, 7.09
-0.65, -2.85, 3.00, 7.00, 7.08
-0.65, -2.96, 3.00, 6.50, 7.06
-0.66, -3.05, 3.00, 6.50, 7.04
-0.66, -3.05, 3.00, 4.50, 7.02
-0.67, -3.22, 3.00, 9.00, 6.99
-0.67, -3.31, 3.00, 6.50, 6.97
-0.68, -3.38, 3.00, 5.50, 6.94
-0.68, -3.49, 3.00, 5.50, 6.92
-0.68, -3.63, 3.00, 5.00, 6.87
-0.67, -3.63, 3.00, 3.00, 6.82
-0.66, -3.67, 3.00, 4.50, 6.74
-0.64, -3.67, 3.00, 3.00, 6.65
-0.62, -3.78, 3.00, 3.50, 6.54
-0.59, -3.72, 3.00, 3.00, 6.41
-0.55, -3.55, 3.00, 2.50, 6.27
-0.51, -3.34, 3.00, 2.00, 6.11
-0.47, -3.17, 3.00, 3.00, 5.93
-0.42, -3.17, 3.00, 2.00, 5.75
-0.37, -3.00, 3.00, 4.00, 5.56
-0.33, -2.85, 3.00, 3.00, 5.38
-0.28, -2.81, 3.00, 2.50, 5.20
-0.23, -2.81, 3.00, 2.50, 5.02
-0.18, -2.75, 3.00, 3.00, 4.84
-0.13, -2.60, 3.00, 2.50, 4.66
-0.08, -2.60, 3.00, 1.50, 4.49
-0.04, -2.38, 3.00, 2.00, 4.31
0.01, -2.38, 3.00, 1.50, 4.14
0.06, -2.22, 3.00, 1.50, 3.96
0.12, -2.13, 3.00, 1.50, 3.78
0.17, -2.06, 3.00, 1.00, 3.61
0.22, -1.99, 3.00, 1.50, 3.43
0.27, -1.99, 3.00, 1.50, 3.26
0.32, -1.81, 3.00, 1.00, 3.09
0.37, -1.74, 3.00, 1.00, 2.93
0.42, -1.68, 3.00, 1.00, 2.77
0.46, -1.60, 3.00, 1.00, 2.62
0.51, -1.43, 3.00, 1.00, 2.47
0.55, -1.29, 3.00, 1.50, 2.33
0.60, -1.29, 3.00, 0.50, 2.19
0.64, -1.08, 3.00, 2.00, 2.06
0.67, -1.00, 3.00, 1.50, 1.95
0.71, -0.99, 3.00, 1.50, 1.85
0.74, -0.92, 3.00, 1.00, 1.75
0.77, -0.82, 3.00, 1.50, 1.66
0.80, -0.74, 3.00, 1.50, 1.59
0.82, -0.74, 3.00, 0.50, 1.52
0.85, -0.58, 3.00, 2.50, 1.45
0.87, -0.47, 3.00, 1.00, 1.40
0.89, -0.41, 3.00, 1.00, 1.35
0.90, -0.37, 3.00, 2.00, 1.31
0.92, -0.33, 3.00, 1.50, 1.28
0.93, -0.33, 3.00, 0.50, 1.25
0.94, -0.24, 3.00, 2.50, 1.23
0.95, -0.24, 3.00, 1.00, 1.21
0.96, -0.15, 3.00, 1.50, 1.20
0.97, -0.11, 3.00, 2.00, 1.19
0.97, -0.06, 3.00, 1.50, 1.19
0.98, -0.02, 3.00, 2.00, 1.19
0.98, -0.02, 3.00, 1.00, 1.20
0.98, 0.05, 3.00, 2.00, 1.21
0.98, 0.09, 3.00, 2.50, 1.22
0.98, 0.09, 3.00, 1.50, 1.24
0.98, 0.10, 3.00, 2.00, 1.27
0.98, 0.10, 3.00, 1.50, 1.29
0.97, 0.12, 3.00, 2.50, 1.32
0.97, 0.12, 3.00, 1.00, 1.35
0.97, 0.16, 3.00, 2.50, 1.38
0.96, 0.18, 3.00, 2.00, 1.41
0.95, 0.20, 3.00, 2.00, 1.45
0.95, 0.20, 3.00, 2.00, 1.48
0.94, 0.21, 3.00, 2.00, 1.51
0.94, 0.21, 3.00, 1.50, 1.55
0.93, 0.22, 3.00, 3.00, 1.58
0.92, 0.22, 3.00, 1.50, 1.62
0.92, 0.21, 3.00, 3.00, 1.65
0.91, 0.21, 3.00, 2.00, 1.69
0.90, 0.20, 3.00, 2.00, 1.73
0.89, 0.21, 3.00, 2.50, 1.77
0.88, 0.21, 3.00, 2.00, 1.80
0.88, 0.20, 3.00, 3.00, 1.84
0.87, 0.20, 3.00, 1.50, 1.88
0.86, 0.17, 3.00, 3.50, 1.92
0.85, 0.16, 3.00, 2.00, 1.96
0.84, 0.14, 3.00, 2.50, 1.99
0.83, 0.12, 3.00, 2.50, 2.03
0.83, 0.12, 3.00, 1.50, 2.07
0.82, 0.10, 3.00, 3.00, 2.10
0.81, 0.08, 3.00, 2.50, 2.13
0.81, 0.04, 3.00, 2.50, 2.16
0.80, 0.00, 3.00, 3.00, 2.19
0.79, -0.01, 3.00, 2.00, 2.22
0.79, -0.05, 3.00, 2.00, 2.25
0.78, -0.05, 3.00, 1.50, 2.27
0.78, -0.08, 3.00, 2.00, 2.28
0.78, -0.09, 3.00, 2.00, 2.29
0.78, -0.10, 3.00, 2.00, 2.29
0.78, -0.12, 3.00, 0.50, 2.29
0.79, -0.16, 3.00, 0.50, 2.27
0.80, -0.16, 3.00, 0.00, 2.24
0.82, -0.12, 3.00, 0.00, 2.19
0.84, -0.12, 3.00, 0.00, 2.13
0.86, 0.15, 3.00, 0.50, 2.06
0.89, 0.37, 3.00, 0.00, 1.98
0.92, 0.52, 3.00, 0.50, 1.89
0.95, 0.66, 3.00, 1.50, 1.81
0.98, 0.66, 3.00, 1.00, 1.72
1.00, 0.71, 3.00, 2.00, 1.65
1.03, 0.69, 3.00, 1.50, 1.59
1.05, 0.72, 3.00, 2.00, 1.53
1.07, 0.91, 3.00, 1.50, 1.49
1.08, 0.87, 3.00, 1.50, 1.45
1.10, 0.71, 3.00, 1.00, 1.42
1.11, 0.71, 3.00, 0.50, 1.38
1.12, 0.64, 3.00, 0.50, 1.35
1.14, 0.65, 3.00, -0.50, 1.31
1.16, 0.75, 3.00, 0.50, 1.26
1.18, 0.83, 3.00, 0.00, 1.21
1.20, 0.88, 3.00, 1.00, 1.15
1.22, 0.88, 3.00, 0.50, 1.10
1.24, 0.89, 3.00, 1.00, 1.05
1.26, 0.89, 3.00, 1.00, 1.01
1.28, 0.97, 3.00, 1.50, 0.97
1.29, 1.03, 3.00, 2.00, 0.95
1.30, 1.08, 3.00, 1.50, 0.93
1.31, 1.01, 3.00, 1.00, 0.92
1.32, 1.01, 3.00, 1.50, 0.92
1.32, 0.98, 3.00, 1.50, 0.92
1.33, 0.98, 3.00, 1.00, 0.93
1.33, 1.01, 3.00, 2.00, 0.93
1.33, 0.90, 3.00, 1.00, 0.95
1.33, 0.89, 3.00, 1.50, 0.96
1.34, 0.86, 3.00, 0.50, 0.98
1.34, 0.86, 3.00, 0.00, 0.99
1.34, 0.89, 3.00, 1.00, 0.99
1.35, 0.95, 3.00, 1.00, 0.99
1.35, 0.98, 3.00, 1.00, 0.99
1.36, 0.98, 3.00, 1.00, 0.99
1.37, 0.97, 3.00, 1.00, 0.99
1.37, 0.97, 3.00, 1.50, 0.99
1.38, 0.97, 3.00, 1.00, 0.99
1.38, 0.95, 3.00, 2.00, 1.00
1.38, 0.93, 3.00, 0.50, 1.01
1.38, 0.92, 3.00, 1.50, 1.02
1.39, 0.92, 3.00, 1.00, 1.03
1.39, 0.92, 3.00, 1.00, 1.04
1.39, 0.92, 3.00, 0.50, 1.04
1.40, 0.92, 3.00, 0.50, 1.04
1.41, 0.92, 3.00, 0.50, 1.04
1.41, 0.92, 3.00, 0.00, 1.03
1.42, 0.92, 3.00, 0.00, 1.01
1.44, 0.92, 3.00, 0.00, 0.99
1.45, 0.96, 3.00, 0.00, 0.96
1.47, 0.96, 3.00, -0.50, 0.92
1.49, 1.13, 3.00, 0.50, 0.88
1.51, 1.21, 3.00, 0.00, 0.84
1.53, 1.24, 3.00, 0.00, 0.79
1.55, 1.25, 3.00, 0.50, 0.75
1.56, 1.23, 3.00, 1.00, 0.71
1.58, 1.24, 3.00, 1.00, 0.67
1.60, 1.24, 3.00, 0.50, 0.65
1.61, 1.32, 3.00, 1.00, 0.62
1.62, 1.39, 3.00, 1.50, 0.61
1.63, 1.46, 3.00, 0.50, 0.60
1.64, 1.36, 3.00, 1.00, 0.59
1.65, 1.26, 3.00, 1.00, 0.59
1.65, 1.26, 3.00, 0.00, 0.59
1.66, 1.24, 3.00, -0.50, 0.58
1.67, 1.24, 3.00, -1.00, 0.57
1.69, 1.39, 3.00, -0.50, 0.55
1.70, 1.43, 3.00, -1.00, 0.51
1.72, 1.42, 3.00, -1.00, 0.47
1.75, 1.42, 3.00, 0.00, 0.42
1.77, 1.42, 3.00, -0.50, 0.37
1.79, 1.47, 3.00, 0.00, 0.32
1.81, 1.47, 3.00, -0.50, 0.28
1.83, 1.58, 3.00, 0.00, 0.23
1.85, 1.67, 3.00, 0.00, 0.19
1.87, 1.73, 3.00, 0.00, 0.15
1.89, 1.75, 3.00, 1.00, 0.11
1.91, 1.75, 3.00, 0.00, 0.09
1.92, 1.78, 3.00, 1.50, 0.07
1.93, 1.80, 3.00, 1.00, 0.07
1.94, 1.84, 3.00, 1.00, 0.07
1.94, 1.91, 3.00, 1.50, 0.08
1.94, 1.88, 3.00, 1.00, 0.11
1.94, 1.82, 3.00, 1.00, 0.14
1.94, 1.82, 3.00, 0.50, 0.17
1.94, 1.64, 3.00, 0.50, 0.20
1.94, 1.59, 3.00, 0.00, 0.23
1.94, 1.63, 3.00, 0.00, 0.26
1.94, 1.68, 3.00, -0.50, 0.28
1.94, 1.75, 3.00, -0.50, 0.29
1.95, 1.75, 3.00, 0.00, 0.29
1.96, 1.74, 3.00, 1.00, 0.29
1.97, 1.74, 3.00, 0.00, 0.29
1.97, 1.73, 3.00, 1.00, 0.29
1.98, 1.76, 3.00, 0.00, 0.30
1.98, 1.80, 3.00, 1.00, 0.31
1.99, 1.83, 3.00, 1.00, 0.32
1.99, 1.83, 3.00, 1.00, 0.33
1.99, 1.89, 3.00, 1.00, 0.35
1.99, 2.02, 3.00, 1.50, 0.37
1.99, 1.91, 3.00, 1.00, 0.40
1.99, 1.81, 3.00, 0.50, 0.43
1.99, 1.69, 3.00, 0.00, 0.46
1.99, 1.71, 3.00, 0.00, 0.48
1.99, 1.71, 3.00, 0.00, 0.50
2.00, 1.84, 3.00, -1.00, 0.50
2.01, 1.91, 3.00, -0.50, 0.49
2.02, 1.92, 3.00, 0.00, 0.48
2.03, 1.89, 3.00, 0.00, 0.46
2.04, 1.90, 3.00, 0.50, 0.44
2.06, 1.90, 3.00, 0.00, 0.42
2.07, 1.92, 3.00, 0.50, 0.40
2.08, 1.92, 3.00, 0.50, 0.39
2.09, 1.97, 3.00, 0.50, 0.38
2.10, 2.00, 3.00, 1.00, 0.37
2.11, 2.02, 3.00, 1.00, 0.36
2.12, 2.03, 3.00, 1.50, 0.37
2.12, 2.03, 3.00, 0.50, 0.38
2.12, 2.11, 3.00, 1.00, 0.39
2.13, 2.11, 3.00, 1.00, 0.41
2.13, 1.90, 3.00, 1.00, 0.43
2.13, 1.81, 3.00, 0.50, 0.45
2.13, 1.76, 3.00, 0.00, 0.47
2.13, 1.77, 3.00, -0.50, 0.49
2.14, 1.77, 3.00, -0.50, 0.49
2.15, 1.83, 3.00, -1.00, 0.48
2.16, 1.88, 3.00, -1.00, 0.46
2.18, 1.86, 3.00, 0.00, 0.43
2.19, 1.84, 3.00, -0.50, 0.40
2.21, 1.86, 3.00, -0.50, 0.36
2.23, 1.86, 3.00, 0.00, 0.33
2.25, 1.86, 3.00, 0.00, 0.29
2.27, 1.93, 3.00, -1.00, 0.25
2.29, 2.02, 3.00, 0.00, 0.21
2.31, 2.12, 3.00, 0.00, 0.17
2.33, 2.17, 3.00, 0.50, 0.14
2.34, 2.14, 3.00, 0.50, 0.11
2.36, 2.14, 3.00, 1.00, 0.09
2.37, 2.18, 3.00, 0.50, 0.08
2.38, 2.18, 3.00, 0.00, 0.08
2.39, 2.27, 3.00, 0.00, 0.08
2.39, 2.32, 3.00, 0.00, 0.07
2.40, 2.33, 3.00, 0.50, 0.07
2.41, 2.34, 3.00, 0.00, 0.07
2.42, 2.34, 3.00, 0.50, 0.07
2.43, 2.33, 3.00, 0.50, 0.07
2.43, 2.29, 3.00, 0.50, 0.08
2.44, 2.26, 3.00, 0.00, 0.09
2.44, 2.25, 3.00, 0.00, 0.10
2.45, 2.30, 3.00, -0.50, 0.10
2.46, 2.34, 3.00, -1.00, 0.10
2.47, 2.34, 3.00, 0.00, 0.09
2.48, 2.38, 3.00, 0.00, 0.08
2.49, 2.40, 3.00, 0.00, 0.07
2.50, 2.41, 3.00, 0.00, 0.06
2.51, 2.43, 3.00, 0.00, 0.06
2.52, 2.44, 3.00, 0.50, 0.05
2.53, 2.46, 3.00, 0.50, 0.05
2.54, 2.46, 3.00, 0.50, 0.05
2.55, 2.53, 3.00, 1.00, 0.06
2.55, 2.50, 3.00, 1.00, 0.07
2.55, 2.41, 3.00, 0.00, 0.09
2.56, 2.34, 3.00, 0.00, 0.11
2.56, 2.31, 3.00, 0.00, 0.12
2.57, 2.31, 3.00, -0.50, 0.13
2.57, 2.42, 3.00, -1.00, 0.13
2.58, 2.42, 3.00, -0.50, 0.13
2.59, 2.45, 3.00, -1.00, 0.11
2.61, 2.46, 3.00, -1.00, 0.09
2.63, 2.46, 3.00, -0.50, 0.06
2.64, 2.49, 3.00, -0.50, 0.03
2.66, 2.49, 3.00, -0.50, 0.00
2.68, 2.52, 3.00, -1.00, -0.03
2.70, 2.56, 3.00, -0.50, -0.06
2.72, 2.60, 3.00, 0.00, -0.10
2.74, 2.71, 3.00, -0.50, -0.13
2.75, 2.73, 3.00, 0.50, -0.16
2.77, 2.71, 3.00, 1.00, -0.18
2.78, 2.71, 3.00, 0.50, -0.18
2.79, 2.77, 3.00, 0.50, -0.18
2.79, 2.81, 3.00, 0.50, -0.18
2.80, 2.85, 3.00, 0.00, -0.16
2.80, 2.89, 3.00, 1.00, -0.15
2.81, 2.91, 3.00, 0.00, -0.13
2.81, 2.91, 3.00, 0.50, -0.11
2.81, 2.89, 3.00, 1.00, -0.08
2.81, 2.89, 3.00, 0.50, -0.06
2.81, 2.90, 3.00, 0.50, -0.02
2.81, 2.90, 3.00, 0.50, 0.01
2.80, 2.88, 3.00, 1.00, 0.04
2.80, 2.88, 3.00, 0.00, 0.08
2.80, 2.88, 3.00, 0.00, 0.11
2.80, 2.89, 3.00, 0.50, 0.14
2.80, 2.95, 3.00, 1.00, 0.16
2.80, 2.98, 3.00, 0.00, 0.19
2.80, 2.95, 3.00, 1.00, 0.22
2.80, 2.93, 3.00, 1.00, 0.25
2.80, 2.94, 3.00, 0.50, 0.28
2.80, 2.94, 3.00, 1.00, 0.31
2.79, 2.97, 3.00, 1.00, 0.34
2.79, 2.93, 3.00, 1.00, 0.38
2.79, 2.88, 3.00, 1.00, 0.41
2.78, 2.85, 3.00, 1.00, 0.45
2.78, 2.81, 3.00, 0.00, 0.48
2.78, 2.83, 3.00, 0.50, 0.51
2.78, 2.83, 3.00, 0.00, 0.54
2.78, 2.88, 3.00, 0.00, 0.55
2.78, 2.94, 3.00, 0.50, 0.56
2.79, 2.94, 3.00, 1.00, 0.57
2.79, 2.94, 3.00, 0.50, 0.58
2.80, 2.99, 3.00, 1.00, 0.59
2.80, 2.99, 3.00, 0.50, 0.60
2.80, 2.98, 3.00, 1.00, 0.60
2.81, 2.98, 3.00, 1.00, 0.62
2.81, 2.97, 3.00, 1.50, 0.63
2.81, 2.98, 3.00, 0.50, 0.65
2.81, 3.03, 3.00, 1.50, 0.66
2.81, 3.09, 3.00, 1.50, 0.69
2.81, 3.09, 3.00, 0.50, 0.71
2.81, 3.11, 3.00, 1.50, 0.73
2.81, 3.02, 3.00, 1.00, 0.76
2.81, 2.95, 3.00, 0.50, 0.78
2.81, 2.92, 3.00, 1.00, 0.80
2.81, 2.94, 3.00, 0.00, 0.81
2.82, 2.96, 3.00, 0.00, 0.82
2.82, 2.96, 3.00, 0.50, 0.82
2.83, 3.06, 3.00, 1.00, 0.82
2.84, 3.11, 3.00, 0.50, 0.82
2.84, 3.13, 3.00, 1.00, 0.81
2.85, 3.19, 3.00, 1.50, 0.81
2.85, 3.19, 3.00, 1.00, 0.82
2.86, 3.19, 3.00, 1.00, 0.82
2.86, 3.13, 3.00, 0.50, 0.83
2.87, 3.13, 3.00, 1.00, 0.83
2.87, 3.15, 3.00, 0.50, 0.83
2.88, 3.16, 3.00, 0.50, 0.83
2.89, 3.16, 3.00, 1.00, 0.83
2.89, 3.22, 3.00, 1.00, 0.83
2.90, 3.22, 3.00, 0.50, 0.83
2.90, 3.28, 3.00, 1.00, 0.83
2.91, 3.28, 3.00, 1.00, 0.83
2.92, 3.23, 3.00, 1.50, 0.83
2.92, 3.20, 3.00, 1.00, 0.84
2.92, 3.17, 3.00, 1.00, 0.85
2.93, 3.14, 3.00, 1.00, 0.85
2.93, 3.14, 3.00, 1.00, 0.86
2.93, 3.11, 3.00, 1.00, 0.87
2.94, 3.10, 3.00, 1.00, 0.88
2.94, 3.09, 3.00, 1.00, 0.89
2.94, 3.09, 3.00, 1.00, 0.90
2.95, 3.11, 3.00, 1.00, 0.91
2.95, 3.11, 3.00, 1.00, 0.91
2.95, 3.11, 3.00, 1.00, 0.92
2.96, 3.08, 3.00, 1.50, 0.93
2.96, 3.06, 3.00, 1.00, 0.94
2.96, 3.04, 3.00, 1.50, 0.95
2.96, 3.01, 3.00, 1.50, 0.97
2.97, 2.99, 3.00, 0.50, 0.98
2.97, 2.99, 3.00, 1.00, 1.00
2.97, 2.96, 3.00, 2.00, 1.01
2.97, 2.96, 3.00, 0.50, 1.02
2.97, 2.95, 3.00, 1.00, 1.03
2.97, 2.96, 3.00, 1.50, 1.04
2.98, 2.95, 3.00, 1.50, 1.05
2.98, 2.93, 3.00, 1.50, 1.07
2.98, 2.93, 3.00, 1.00, 1.08
2.98, 2.90, 3.00, 1.50, 1.10
2.98, 2.86, 3.00, 1.50, 1.11
2.98, 2.82, 3.00, 1.00, 1.13
2.98, 2.80, 3.00, 1.00, 1.14
2.98, 2.79, 3.00, 0.00, 1.15
2.99, 2.80, 3.00, 0.50, 1.15
3.00, 2.80, 3.00, 0.50, 1.14
3.01, 2.84, 3.00, 0.00, 1.13
3.02, 2.84, 3.00, 1.00, 1.11
3.03, 2.83, 3.00, 0.50, 1.09
3.04, 2.85, 3.00, 0.50, 1.07
3.05, 2.86, 3.00, 0.50, 1.04
3.07, 2.86, 3.00, 1.00, 1.02
3.08, 2.95, 3.00, 0.50, 0.99
3.09, 2.95, 3.00, 0.00, 0.97
3.11, 2.99, 3.00, 1.50, 0.94
3.12, 3.04, 3.00, 0.50, 0.91
3.13, 3.05, 3.00, 1.00, 0.89
3.15, 3.07, 3.00, 1.00, 0.87
3.16, 3.07, 3.00, 0.00, 0.86
3.17, 3.09, 3.00, 2.00, 0.84
3.18, 3.09, 3.00, 0.50, 0.83
3.18, 3.13, 3.00, 1.50, 0.82
3.19, 3.18, 3.00, 1.00, 0.82
3.20, 3.17, 3.00, 1.00, 0.82
3.20, 3.14, 3.00, 1.00, 0.82
3.21, 3.14, 3.00, 0.50, 0.82
3.22, 3.17, 3.00, 0.50, 0.82
3.22, 3.17, 3.00, 0.00, 0.82
3.23, 3.28, 3.00, 1.00, 0.81
3.24, 3.27, 3.00, 1.00, 0.80
3.25, 3.30, 3.00, 1.00, 0.80
3.25, 3.30, 3.00, 1.00, 0.80
3.26, 3.30, 3.00, 1.00, 0.80
3.27, 3.38, 3.00, 1.50, 0.80
3.27, 3.32, 3.00, 1.00, 0.81
3.27, 3.29, 3.00, 1.00, 0.82
3.28, 3.25, 3.00, 0.50, 0.82
3.28, 3.27, 3.00, 1.00, 0.83
3.28, 3.27, 3.00, 0.50, 0.84
3.29, 3.31, 3.00, 1.50, 0.84
3.29, 3.31, 3.00, 0.50, 0.85
3.30, 3.32, 3.00, 1.50, 0.85
3.30, 3.33, 3.00, 1.50, 0.86
3.30, 3.35, 3.00, 1.00, 0.87
3.30, 3.37, 3.00, 1.50, 0.89
3.31, 3.37, 3.00, 1.00, 0.91
3.31, 3.33, 3.00, 1.50, 0.92
3.31, 3.32, 3.00, 1.50, 0.94
3.31, 3.30, 3.00, 1.50, 0.96
3.30, 3.29, 3.00, 1.50, 0.99
3.30, 3.27, 3.00, 1.50, 1.01
3.30, 3.27, 3.00, 1.00, 1.04
3.30, 3.27, 3.00, 1.50, 1.06
3.30, 3.26, 3.00, 2.00, 1.09
3.29, 3.25, 3.00, 1.50, 1.12
3.29, 3.26, 3.00, 2.00, 1.15
3.28, 3.26, 3.00, 1.00, 1.18
3.28, 3.26, 3.00, 1.50, 1.21
3.28, 3.26, 3.00, 1.50, 1.23
3.27, 3.26, 3.00, 2.50, 1.26
3.27, 3.26, 3.00, 1.00, 1.29
3.27, 3.25, 3.00, 2.00, 1.32
3.26, 3.24, 3.00, 1.50, 1.35
3.26, 3.22, 3.00, 1.50, 1.37
3.26, 3.21, 3.00, 1.50, 1.40
3.25, 3.21, 3.00, 1.00, 1.42
3.25, 3.23, 3.00, 2.00, 1.44
3.25, 3.23, 3.00, 1.00, 1.45
3.25, 3.27, 3.00, 2.00, 1.47
3.25, 3.27, 3.00, 1.50, 1.48
3.25, 3.28, 3.00, 1.50, 1.50
3.25, 3.29, 3.00, 1.00, 1.51
3.26, 3.29, 3.00, 1.50, 1.51
3.26, 3.30, 3.00, 2.00, 1.52
3.26, 3.30, 3.00, 1.00, 1.53
3.26, 3.31, 3.00, 1.50, 1.53
3.27, 3.31, 3.00, 1.50, 1.53
3.27, 3.33, 3.00, 1.50, 1.53
3.28, 3.34, 3.00, 1.00, 1.53
3.28, 3.34, 3.00, 1.00, 1.53
3.29, 3.36, 3.00, 2.50, 1.52
3.29, 3.36, 3.00, 1.50, 1.52
3.29, 3.35, 3.00, 1.50, 1.52
3.30, 3.36, 3.00, 1.00, 1.52
3.30, 3.36, 3.00, 2.00, 1.52
3.31, 3.36, 3.00, 1.00, 1.52
3.31, 3.39, 3.00, 2.00, 1.52
3.32, 3.39, 3.00, 1.00, 1.52
3.32, 3.40, 3.00, 2.50, 1.52
3.33, 3.41, 3.00, 1.00, 1.52
3.33, 3.41, 3.00, 2.00, 1.52
3.33, 3.42, 3.00, 1.50, 1.52
3.34, 3.42, 3.00, 1.00, 1.53
3.34, 3.45, 3.00, 2.50, 1.53
3.34, 3.44, 3.00, 1.50, 1.53
3.34, 3.44, 3.00, 2.00, 1.54
3.34, 3.45, 3.00, 1.50, 1.55
3.35, 3.44, 3.00, 2.00, 1.56
3.35, 3.44, 3.00, 1.00, 1.57
3.35, 3.44, 3.00, 1.50, 1.57
3.35, 3.46, 3.00, 2.00, 1.58
3.35, 3.47, 3.00, 2.00, 1.58
3.36, 3.49, 3.00, 1.50, 1.59
3.36, 3.51, 3.00, 2.00, 1.60
3.36, 3.51, 3.00, 1.50, 1.61
3.36, 3.51, 3.00, 2.00, 1.62
3.36, 3.53, 3.00, 2.00, 1.63
3.36, 3.53, 3.00, 1.50, 1.64
3.36, 3.54, 3.00, 2.00, 1.65
3.36, 3.55, 3.00, 2.00, 1.66
3.36, 3.55, 3.00, 2.00, 1.68
3.36, 3.56, 3.00, 2.00, 1.69
3.36, 3.56, 3.00, 1.00, 1.70
